testId;confId;branch S/L;CfxOK;PathLength;PathDist;ExpectedRatio;RatioPath;RatioRot;FoundBranch;RotLength;RotDist
34;6;S;TRUE;1.53139;0.0508526;0.76;0.76473;999;S;9.37251;0.125115
34;6;S;TRUE;1.53139;0.0554163;0.76;999;0.750339;S;9.37251;0
34;6;S;TRUE;1.53139;0.0509367;0.77;0.774845;999;S;9.37251;0.137056
34;6;S;TRUE;1.53139;0.0555807;0.77;999;0.760342;S;9.37251;0
34;6;S;TRUE;1.53139;0.0512596;0.78;0.784839;999;S;9.37251;0.131221
34;6;S;TRUE;1.53139;0.0558154;0.78;999;0.770342;S;9.37251;0
34;6;S;TRUE;1.53139;0.0514404;0.79;0.794989;999;S;9.37251;0.137056
34;6;S;TRUE;1.53139;0.0560983;0.79;999;0.780343;S;9.37251;0
34;6;S;TRUE;1.53139;0.0515684;0.8;0.804944;999;S;9.37251;0.137056
34;6;S;TRUE;1.53139;0.0562089;0.8;999;0.790344;S;9.37251;0
34;6;S;TRUE;1.53139;0.0517689;0.81;0.815109;999;S;9.37251;0.137056
34;6;S;TRUE;1.53139;0.056529;0.81;999;0.800345;S;9.37251;0
34;6;S;TRUE;1.53139;0.0519794;0.82;0.825064;999;S;9.37251;0.131221
34;6;S;TRUE;1.53139;0.0566213;0.82;999;0.810347;S;9.37251;0
34;6;S;TRUE;1.53139;0.0520687;0.83;0.835173;999;S;9.37251;0.137056
34;6;S;TRUE;1.53139;0.056767;0.83;999;0.820349;S;9.37251;0
34;6;S;TRUE;1.53139;0.0522622;0.84;0.84516;999;S;9.37251;0.137056
34;6;S;TRUE;1.53139;0.0569836;0.84;999;0.83035;S;9.37251;0
34;6;S;TRUE;1.53139;0.0525915;0.85;0.855156;999;S;9.37251;0.137056
34;6;S;TRUE;1.53139;0.0572258;0.85;999;0.840351;S;9.37251;0
34;6;S;TRUE;1.53139;0.052617;0.86;0.865246;999;S;9.37251;0.137056
34;6;S;TRUE;1.53139;0.0573034;0.86;999;0.850352;S;9.37251;0
34;6;S;TRUE;1.53139;0.0529112;0.87;0.875274;999;S;9.37251;0.137056
34;6;S;TRUE;1.53139;0.0576475;0.87;999;0.860354;S;9.37251;0
34;6;S;TRUE;1.53139;0.053247;0.88;0.885275;999;S;9.37251;0.148037
34;6;S;TRUE;1.53139;0.0579039;0.88;999;0.870355;S;9.37251;0
34;6;S;TRUE;1.53139;0.0533091;0.89;0.895206;999;S;9.37251;0.137056
34;6;S;TRUE;1.53139;0.0579279;0.89;999;0.880358;S;9.37251;0
34;6;S;TRUE;1.53139;0.0418539;0.9;0.902012;999;S;9.37251;0.111906
34;6;S;TRUE;1.53139;0.0456546;0.9;999;0.890176;S;9.37251;0
34;6;S;TRUE;1.53139;0.0420968;0.91;0.911981;999;S;9.37251;0.111906
34;6;S;TRUE;1.53139;0.0457915;0.91;999;0.900177;S;9.37251;0
34;6;S;TRUE;1.53139;0.0422587;0.92;0.922121;999;S;9.37251;0.111906
34;6;S;TRUE;1.53139;0.0460451;0.92;999;0.910177;S;9.37251;0
34;6;S;TRUE;1.53139;0.0423687;0.93;0.932077;999;S;9.37251;0.104678
34;6;S;TRUE;1.53139;0.0461376;0.93;999;0.920179;S;9.37251;0
34;6;S;TRUE;1.53139;0.0424977;0.94;0.942209;999;S;9.37251;0.111906
34;6;S;TRUE;1.53139;0.0463652;0.94;999;0.93018;S;9.37251;0
34;6;S;TRUE;1.53139;0.0427017;0.95;0.952159;999;S;9.37251;0.111906
34;6;S;TRUE;1.53139;0.0464394;0.95;999;0.940179;S;9.37251;0
34;6;S;TRUE;1.53139;0.0428258;0.96;0.96229;999;S;9.37251;0.104678
34;6;S;TRUE;1.53139;0.0466559;0.96;999;0.95018;S;9.37251;0
34;6;S;TRUE;1.53139;0.0430108;0.97;0.972274;999;S;9.37251;0.118694
34;6;S;TRUE;1.53139;0.0468503;0.97;999;0.960181;S;9.37251;0.0395647
34;6;S;TRUE;1.53139;0.0431631;0.98;0.982241;999;S;9.37251;0.111906
34;6;S;TRUE;1.53139;0.0469925;0.98;999;0.970182;S;9.37251;0
34;6;S;TRUE;1.53139;0.0435026;0.99;0.992246;999;S;9.37251;0.111906
34;6;S;TRUE;1.53139;0.0472645;0.99;999;0.980182;S;9.37251;0
34;6;S;TRUE;1.53139;0.043805;1;1;999;S;9.37251;0.0884693
34;6;S;TRUE;1.53139;0.0474867;1;999;0.990182;S;9.37251;0.0395647
35;1;L;TRUE;1.14969;0.190652;0.01;0;999;L;350.041;3.49058
35;1;L;TRUE;1.14969;0.201814;0.01;999;0.00997216;L;350.041;0
35;1;L;TRUE;1.14969;0.232481;0.02;0;999;L;350.041;6.98523
35;1;L;TRUE;1.14969;0.254936;0.02;999;0.0199555;L;350.041;0
35;1;L;TRUE;1.14969;0.199687;0.03;0;999;L;350.041;10.4882
35;1;L;TRUE;1.14969;0.233605;0.03;999;0.0299627;L;350.041;0
35;1;L;TRUE;1.14969;0.146353;0.04;0;999;L;350.041;13.9924
35;1;L;TRUE;1.14969;0.191804;0.04;999;0.0399738;L;350.041;0
35;1;L;TRUE;1.14969;0.104627;0.05;0;999;L;350.041;17.4956
35;1;L;TRUE;1.14969;0.161636;0.05;999;0.0499815;L;350.041;0
35;1;L;TRUE;1.14969;0.0747328;0.06;0;999;L;350.041;20.9976
35;1;L;TRUE;1.14969;0.14331;0.06;999;0.0599861;L;350.041;0
35;1;L;TRUE;1.14969;0.0672306;0.07;0;999;L;350.041;24.4977
35;1;L;TRUE;1.14969;0.147212;0.07;999;0.0699852;L;350.041;0.0395647
35;1;L;TRUE;1.14969;0.059134;0.08;0;999;L;350.041;27.998
35;1;L;TRUE;1.14969;0.150508;0.08;999;0.0799849;L;350.041;0.0395647
35;1;L;TRUE;1.14969;0.073683;0.09;0;999;L;350.041;31.4968
35;1;L;TRUE;1.14969;0.176513;0.09;999;0.0899804;L;350.041;0.0395647
35;1;L;TRUE;1.14969;0.0525505;0.1;0;999;L;350.041;34.9984
35;1;L;TRUE;1.14969;0.16656;0.1;999;0.0999837;L;350.041;0.0395647
35;1;L;TRUE;1.14969;0.0482778;0.11;0;999;L;350.041;38.4989
35;1;L;TRUE;1.14969;0.173281;0.11;999;0.109984;L;350.041;0.0559529
35;1;L;TRUE;1.14969;0.0609084;0.12;0;999;L;350.041;41.9983
35;1;L;TRUE;1.14969;0.19685;0.12;999;0.119981;L;350.041;0.0395647
35;1;L;TRUE;1.14969;0.0312371;0.13;0;999;L;350.041;45.5003
35;1;L;TRUE;1.14969;0.174162;0.13;999;0.129986;L;350.041;0.0395647
35;1;L;TRUE;1.14969;0.0297894;0.14;0;999;L;350.041;49.0008
35;1;L;TRUE;1.14969;0.177069;0.14;999;0.139986;L;350.041;0.0559529
35;1;L;TRUE;1.14969;0.0383699;0.15;0;999;L;350.041;52.5004
35;1;L;TRUE;1.14969;0.191333;0.15;999;0.149984;L;350.041;0.0395647
35;1;L;TRUE;1.14969;0.0553144;0.16;0;999;L;350.041;55.9991
35;1;L;TRUE;1.14969;0.217302;0.16;999;0.159979;L;350.041;0.0559529
35;1;L;TRUE;1.14969;0.0869957;0.17;0;999;L;350.041;59.4967
35;1;L;TRUE;1.14969;0.259709;0.17;999;0.169971;L;350.041;0.0559529
35;1;L;TRUE;1.14969;0.0730737;0.18;0;999;L;350.041;62.9985
35;1;L;TRUE;1.14969;0.236267;0.18;999;0.179975;L;350.041;0.0559529
35;1;L;TRUE;1.14969;0.0902638;0.19;0;999;L;350.041;66.4973
35;1;L;TRUE;1.14969;0.256198;0.19;999;0.18997;L;350.041;0.068528
35;1;L;TRUE;1.14969;0.138278;0.2;0;999;L;350.041;69.9923
35;1;L;TRUE;1.14969;0.319465;0.2;999;0.199955;L;350.041;0.0559529
35;1;L;TRUE;1.14969;0.178307;0.21;0;999;L;350.041;73.4872
35;1;L;TRUE;1.14969;0.362535;0.21;999;0.209939;L;350.041;0.0559529
35;1;L;TRUE;1.14969;0.197184;0.22;0;999;L;350.041;76.9855
35;1;L;TRUE;1.14969;0.379023;0.22;999;0.219933;L;350.041;0.0559529
35;1;L;TRUE;1.14969;0.150889;0.23;0.00718879;999;L;350.041;77.9787
35;1;L;TRUE;1.14969;0.297229;0.23;999;0.229959;L;350.041;0.068528
35;1;L;TRUE;1.14969;0.191692;0.24;0;999;L;350.041;83.9906
35;1;L;TRUE;1.14969;0.351906;0.24;999;0.239945;L;350.041;0.068528
35;1;L;TRUE;1.14969;0.243938;0.25;0;999;L;350.041;87.4831
35;1;L;TRUE;1.14969;0.404957;0.25;999;0.249923;L;350.041;0.068528
35;1;L;TRUE;1.14969;0.220694;0.26;0.0158726;999;L;350.041;85.4342
35;1;L;TRUE;1.14969;0.356948;0.26;999;0.259942;L;350.041;0.0791294
35;1;L;TRUE;1.14969;0.199481;0.27;0.0718684;999;L;350.041;69.3384
35;1;L;TRUE;1.14969;0.302735;0.27;999;0.269955;L;350.041;0.0559529
35;1;L;TRUE;1.14969;0.27415;0.28;0.0322666;999;L;350.041;86.6906
35;1;L;TRUE;1.14969;0.395245;0.28;999;0.279925;L;350.041;0.068528
35;1;L;TRUE;1.14969;0.258805;0.29;0.0752772;999;L;350.041;75.1397
35;1;L;TRUE;1.14969;0.357648;0.29;999;0.289937;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.244207;0.3;0.117929;999;L;350.041;63.7132
35;1;L;TRUE;1.14969;0.321645;0.3;999;0.299946;L;350.041;0.0791294
35;1;L;TRUE;1.14969;0.340937;0.31;0.085128;999;L;350.041;78.6804
35;1;L;TRUE;1.14969;0.42781;0.31;999;0.309903;L;350.041;0.0791294
35;1;L;TRUE;1.14969;0.331812;0.32;0.117547;999;L;350.041;70.8356
35;1;L;TRUE;1.14969;0.405261;0.32;999;0.319911;L;350.041;0.0791294
35;1;L;TRUE;1.14969;0.323573;0.33;0.149114;999;L;350.041;63.2887
35;1;L;TRUE;1.14969;0.384547;0.33;999;0.329918;L;350.041;0.0791294
35;1;L;TRUE;1.14969;0.315387;0.34;0.184012;999;L;350.041;54.5751
35;1;L;TRUE;1.14969;0.362674;0.34;999;0.339922;L;350.041;0.0791294
35;1;L;TRUE;1.14969;0.307752;0.35;0.217201;999;L;350.041;46.4591
35;1;L;TRUE;1.14969;0.343533;0.35;999;0.349926;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.301608;0.36;0.247606;999;L;350.041;39.3176
35;1;L;TRUE;1.14969;0.328033;0.36;999;0.359928;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.296015;0.37;0.276975;999;L;350.041;32.5381
35;1;L;TRUE;1.14969;0.314621;0.37;999;0.36993;L;350.041;0.0884693
35;1;L;TRUE;1.14969;0.29038;0.38;0.307003;999;L;350.041;25.5279
35;1;L;TRUE;1.14969;0.302222;0.38;999;0.379931;L;350.041;0.0884693
35;1;L;TRUE;1.14969;0.284107;0.39;0.342357;999;L;350.041;16.6532
35;1;L;TRUE;1.14969;0.289299;0.39;999;0.389931;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.274748;0.4;0.395366;999;L;350.041;1.60079
35;1;L;TRUE;1.14969;0.274883;0.4;999;0.39993;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.25672;0.41;0.496739;999;L;350.041;30.3878
35;1;L;TRUE;1.14969;0.275434;0.41;999;0.409928;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.245202;0.42;0.564013;999;L;350.041;50.4367
35;1;L;TRUE;1.14969;0.295943;0.42;999;0.419925;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.23925;0.43;0.600317;999;L;350.041;59.6448
35;1;L;TRUE;1.14969;0.309302;0.43;999;0.429923;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.233557;0.44;0.631837;999;L;350.041;67.1787
35;1;L;TRUE;1.14969;0.321322;0.44;999;0.439921;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.227375;0.45;0.663225;999;L;350.041;74.6662
35;1;L;TRUE;1.14969;0.334421;0.45;999;0.449918;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.220215;0.46;0.694761;999;L;350.041;82.2059
35;1;L;TRUE;1.14969;0.348452;0.46;999;0.459915;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.212455;0.47;0.726755;999;L;350.041;89.9059
35;1;L;TRUE;1.14969;0.363782;0.47;999;0.469911;L;350.041;0.111906
35;1;L;TRUE;1.14969;0.204455;0.48;0.754439;999;L;350.041;96.097
35;1;L;TRUE;1.14969;0.375997;0.48;999;0.479908;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.195349;0.49;0.780961;999;L;350.041;101.882
35;1;L;TRUE;1.14969;0.387467;0.49;999;0.489904;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.185287;0.5;0.80653;999;L;350.041;107.333
35;1;L;TRUE;1.14969;0.398308;0.5;999;0.4999;L;350.041;0.111906
35;1;L;TRUE;1.14969;0.116283;0.51;0.736405;999;L;350.041;79.2694
35;1;L;TRUE;1.14969;0.285056;0.51;999;0.509947;L;350.041;0.104678
35;1;L;TRUE;1.14969;0.108382;0.52;0.758385;999;L;350.041;83.4636
35;1;L;TRUE;1.14969;0.294782;0.52;999;0.519945;L;350.041;0.104678
35;1;L;TRUE;1.14969;0.0996465;0.53;0.780168;999;L;350.041;87.589
35;1;L;TRUE;1.14969;0.30443;0.53;999;0.529942;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.0897404;0.54;0.802525;999;L;350.041;91.9155
35;1;L;TRUE;1.14969;0.314963;0.54;999;0.53994;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.0785628;0.55;0.824849;999;L;350.041;96.2301
35;1;L;TRUE;1.14969;0.325677;0.55;999;0.549938;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.0670708;0.56;0.846684;999;L;350.041;100.374
35;1;L;TRUE;1.14969;0.336397;0.56;999;0.559936;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.0547194;0.57;0.867681;999;L;350.041;104.224
35;1;L;TRUE;1.14969;0.346637;0.57;999;0.569934;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.0419345;0.58;0.888251;999;L;350.041;107.924
35;1;L;TRUE;1.14969;0.356896;0.58;999;0.579932;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.0305881;0.59;0.905775;999;L;350.041;110.558
35;1;L;TRUE;1.14969;0.364349;0.59;999;0.589931;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.0220448;0.6;0.920889;999;L;350.041;112.349
35;1;L;TRUE;1.14969;0.369609;0.6;999;0.59993;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.0216712;0.61;0.933722;999;L;350.041;113.341
35;1;L;TRUE;1.14969;0.372906;0.61;999;0.60993;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.0299022;0.62;0.945361;999;L;350.041;113.914
35;1;L;TRUE;1.14969;0.375343;0.62;999;0.619929;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.0421033;0.63;0.955736;999;L;350.041;114.046
35;1;L;TRUE;1.14969;0.376941;0.63;999;0.629929;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.0552833;0.64;0.964504;999;L;350.041;113.614
35;1;L;TRUE;1.14969;0.377231;0.64;999;0.63993;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.0690744;0.65;0.971682;999;L;350.041;112.626
35;1;L;TRUE;1.14969;0.376288;0.65;999;0.649931;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.082521;0.66;0.977336;999;L;350.041;111.104
35;1;L;TRUE;1.14969;0.374115;0.66;999;0.659932;L;350.041;0.0791294
35;1;L;TRUE;1.14969;0.0951314;0.67;0.980251;999;L;350.041;108.624
35;1;L;TRUE;1.14969;0.369224;0.67;999;0.669934;L;350.041;0.0884693
35;1;L;TRUE;1.14969;0.106567;0.68;0.980019;999;L;350.041;105.041
35;1;L;TRUE;1.14969;0.361045;0.68;999;0.679936;L;350.041;0.0969133
35;1;L;TRUE;1.14969;0.117263;0.69;0.978065;999;L;350.041;100.856
35;1;L;TRUE;1.14969;0.351369;0.69;999;0.689938;L;350.041;0.0791294
35;1;L;TRUE;1.14969;0.126894;0.7;0.975077;999;L;350.041;96.3091
35;1;L;TRUE;1.14969;0.340776;0.7;999;0.699941;L;350.041;0.0791294
35;1;L;TRUE;1.14969;0.135361;0.71;0.97155;999;L;350.041;91.573
35;1;L;TRUE;1.14969;0.329788;0.71;999;0.709943;L;350.041;0.0791294
35;1;L;TRUE;1.14969;0.143047;0.72;0.968546;999;L;350.041;87.02
35;1;L;TRUE;1.14969;0.319659;0.72;999;0.719946;L;350.041;0.0791294
35;1;L;TRUE;1.14969;0.149435;0.73;0.965197;999;L;350.041;82.3465
35;1;L;TRUE;1.14969;0.309059;0.73;999;0.729949;L;350.041;0.0884693
35;1;L;TRUE;1.14969;0.236453;0.74;1;999;L;350.041;91.0445
35;1;L;TRUE;1.14969;0.430729;0.74;999;0.739903;L;350.041;0.0791294
35;1;L;TRUE;1.14969;0.242841;0.75;1;999;L;350.041;87.5424
35;1;L;TRUE;1.14969;0.420237;0.75;999;0.749908;L;350.041;0.0791294
35;1;L;TRUE;1.14969;0.247821;0.76;1;999;L;350.041;84.0404
35;1;L;TRUE;1.14969;0.408759;0.76;999;0.759913;L;350.041;0.0791294
35;1;L;TRUE;1.14969;0.251739;0.77;1;999;L;350.041;80.5384
35;1;L;TRUE;1.14969;0.397206;0.77;999;0.769917;L;350.041;0.068528
35;1;L;TRUE;1.14969;0.254237;0.78;1;999;L;350.041;77.0364
35;1;L;TRUE;1.14969;0.384247;0.78;999;0.779922;L;350.041;0.068528
35;1;L;TRUE;1.14969;0.25593;0.79;1;999;L;350.041;73.5346
35;1;L;TRUE;1.14969;0.371149;0.79;999;0.789926;L;350.041;0.068528
35;1;L;TRUE;1.14969;0.255557;0.8;1;999;L;350.041;70.0328
35;1;L;TRUE;1.14969;0.353787;0.8;999;0.79993;L;350.041;0.0559529
35;1;L;TRUE;1.14969;0.255143;0.81;1;999;L;350.041;66.5311
35;1;L;TRUE;1.14969;0.337724;0.81;999;0.809933;L;350.041;0.0559529
35;1;L;TRUE;1.14969;0.254702;0.82;0.993704;999;L;350.041;60.8258
35;1;L;TRUE;1.14969;0.323695;0.82;999;0.819936;L;350.041;0.0395647
35;1;L;TRUE;1.14969;0.254275;0.83;0.987255;999;L;350.041;55.067
35;1;L;TRUE;1.14969;0.312105;0.83;999;0.829939;L;350.041;0.0559529
35;1;L;TRUE;1.14969;0.253442;0.84;0.981427;999;L;350.041;49.5259
35;1;L;TRUE;1.14969;0.301201;0.84;999;0.839941;L;350.041;0.0559529
35;1;L;TRUE;1.14969;0.252522;0.85;0.976599;999;L;350.041;44.335
35;1;L;TRUE;1.14969;0.291461;0.85;999;0.849943;L;350.041;0.0559529
35;1;L;TRUE;1.14969;0.251628;0.86;0.972052;999;L;350.041;39.2423
35;1;L;TRUE;1.14969;0.282741;0.86;999;0.859944;L;350.041;0.0395647
35;1;L;TRUE;1.14969;0.251363;0.87;0.968259;999;L;350.041;34.4141
35;1;L;TRUE;1.14969;0.275607;0.87;999;0.869945;L;350.041;0
35;1;L;TRUE;1.14969;0.251938;0.88;0.964104;999;L;350.041;29.4595
35;1;L;TRUE;1.14969;0.26992;0.88;999;0.879944;L;350.041;0.0559529
35;1;L;TRUE;1.14969;0.252995;0.89;0.958014;999;L;350.041;23.8277
35;1;L;TRUE;1.14969;0.264792;0.89;999;0.889943;L;350.041;0.0559529
35;1;L;TRUE;1.14969;0.25344;0.9;0.946336;999;L;350.041;16.2403
35;1;L;TRUE;1.14969;0.259097;0.9;999;0.899941;L;350.041;0.0395647
35;1;L;TRUE;1.14969;0.253428;0.91;0.925477;999;L;350.041;5.43961
35;1;L;TRUE;1.14969;0.254015;0.91;999;0.909938;L;350.041;0.0395647
35;1;L;TRUE;1.14969;0.24591;0.92;0.85998;999;L;350.041;20.9865
35;1;L;TRUE;1.14969;0.255404;0.92;999;0.919934;L;350.041;0
35;1;L;TRUE;1.14969;0.239192;0.93;0.79081;999;L;350.041;48.6973
35;1;L;TRUE;1.14969;0.287646;0.93;999;0.929929;L;350.041;0.0395647
35;1;L;TRUE;1.14969;0.241329;0.94;0.762263;999;L;350.041;62.1876
35;1;L;TRUE;1.14969;0.316138;0.94;999;0.939921;L;350.041;0
35;1;L;TRUE;1.14969;0.164929;0.95;0.799504;999;L;350.041;52.6647
35;1;L;TRUE;1.14969;0.23908;0.95;999;0.949957;L;350.041;0
35;1;L;TRUE;1.14969;0.173015;0.96;0.782091;999;L;350.041;62.2571
35;1;L;TRUE;1.14969;0.267854;0.96;999;0.959948;L;350.041;0
35;1;L;TRUE;1.14969;0.181612;0.97;0.759676;999;L;350.041;73.5991
35;1;L;TRUE;1.14969;0.302333;0.97;999;0.969935;L;350.041;0.0395647
35;1;L;TRUE;1.14969;0.12791;0.98;0.803725;999;L;350.041;61.6895
35;1;L;TRUE;1.14969;0.239642;0.98;999;0.97996;L;350.041;0
35;1;L;TRUE;1.14969;0.140087;0.99;0.777227;999;L;350.041;74.46
35;1;L;TRUE;1.14969;0.281859;0.99;999;0.989945;L;350.041;0
35;1;L;TRUE;1.14969;0.102208;1;0.81628;999;L;350.041;64.2963
35;1;L;TRUE;1.14969;0.234654;1;999;0.999963;L;350.041;0.0559529
35;2;S;TRUE;1.14969;0.0171429;0.01;0;999;S;9.95937;0
35;2;S;TRUE;1.14969;0.0171429;0.01;999;1.51965E-5;S;9.95937;0
35;2;S;TRUE;1.14969;0.00616062;0.02;0;999;S;9.95937;0.0969133
35;2;S;TRUE;1.14969;0.0173962;0.02;999;0.0100161;S;9.95937;0
35;2;S;TRUE;1.14969;0.00228373;0.03;0.0050065;999;S;9.95937;0.148037
35;2;S;TRUE;1.14969;0.0173962;0.03;999;0.0200157;S;9.95937;0
35;2;S;TRUE;1.14969;0.00232895;0.04;0.0153274;999;S;9.95937;0.148037
35;2;S;TRUE;1.14969;0.0170554;0.04;999;0.0300136;S;9.95937;0
35;2;S;TRUE;1.14969;0.00234489;0.05;0.0254196;999;S;9.95937;0.148037
35;2;S;TRUE;1.14969;0.0169682;0.05;999;0.0400153;S;9.95937;0
35;2;S;TRUE;1.14969;0.00228373;0.06;0.0350229;999;S;9.95937;0.148037
35;2;S;TRUE;1.14969;0.0173962;0.06;999;0.0500151;S;9.95937;0
35;2;S;TRUE;1.14969;0.00244446;0.07;0.0451797;999;S;9.95937;0.148037
35;2;S;TRUE;1.14969;0.0171781;0.07;999;0.0600147;S;9.95937;0
35;2;S;TRUE;1.14969;0.00256057;0.08;0.0555505;999;S;9.95937;0.148037
35;2;S;TRUE;1.14969;0.0167983;0.08;999;0.0700148;S;9.95937;0
35;2;S;TRUE;1.14969;0.00256057;0.09;0.0655615;999;S;9.95937;0.142652
35;2;S;TRUE;1.14969;0.0167615;0.09;999;0.0800145;S;9.95937;0.0395647
35;2;S;TRUE;1.14969;0.0024107;0.1;0.0753437;999;S;9.95937;0.148037
35;2;S;TRUE;1.14969;0.0170134;0.1;999;0.0900132;S;9.95937;0
35;2;S;TRUE;1.14969;0.00256057;0.11;0.0854193;999;S;9.95937;0.148037
35;2;S;TRUE;1.14969;0.016926;0.11;999;0.100015;S;9.95937;0.0395647
35;2;S;TRUE;1.14969;0.00244446;0.12;0.0952827;999;S;9.95937;0.148037
35;2;S;TRUE;1.14969;0.0170907;0.12;999;0.110014;S;9.95937;0
35;2;S;TRUE;1.14969;0.0025195;0.13;0.105344;999;S;9.95937;0.148037
35;2;S;TRUE;1.14969;0.0170497;0.13;999;0.120013;S;9.95937;0.0395647
35;2;S;TRUE;1.14969;0.00252836;0.14;0.115207;999;S;9.95937;0.148037
35;2;S;TRUE;1.14969;0.0171781;0.14;999;0.130015;S;9.95937;0
35;2;S;TRUE;1.14969;0.00252836;0.15;0.125742;999;S;9.95937;0.137056
35;2;S;TRUE;1.14969;0.0165971;0.15;999;0.140013;S;9.95937;0
35;2;S;TRUE;1.14969;0.00240141;0.16;0.135443;999;S;9.95937;0.142652
35;2;S;TRUE;1.14969;0.0169366;0.16;999;0.150013;S;9.95937;0.0395647
35;2;S;TRUE;1.14969;0.00267721;0.17;0.145288;999;S;9.95937;0.142652
35;2;S;TRUE;1.14969;0.0170497;0.17;999;0.160013;S;9.95937;0
35;2;S;TRUE;1.14969;0.0025195;0.18;0.155677;999;S;9.95937;0.148037
35;2;S;TRUE;1.14969;0.0166078;0.18;999;0.170014;S;9.95937;0.0395647
35;2;S;TRUE;1.14969;0.00256057;0.19;0.16585;999;S;9.95937;0.142652
35;2;S;TRUE;1.14969;0.0164329;0.19;999;0.180015;S;9.95937;0
35;2;S;TRUE;1.14969;0.0025195;0.2;0.175616;999;S;9.95937;0.142652
35;2;S;TRUE;1.14969;0.0166844;0.2;999;0.190014;S;9.95937;0
35;2;S;TRUE;1.14969;0.00267721;0.21;0.185692;999;S;9.95937;0.148037
35;2;S;TRUE;1.14969;0.0166343;0.21;999;0.200014;S;9.95937;0.0395647
35;2;S;TRUE;1.14969;0.00275674;0.22;0.195753;999;S;9.95937;0.142652
35;2;S;TRUE;1.14969;0.016645;0.22;999;0.210014;S;9.95937;0.0395647
35;2;S;TRUE;1.14969;0.00266885;0.23;0.205845;999;S;9.95937;0.142652
35;2;S;TRUE;1.14969;0.0165575;0.23;999;0.220014;S;9.95937;0
35;2;S;TRUE;1.14969;0.00264642;0.24;0.215708;999;S;9.95937;0.137056
35;2;S;TRUE;1.14969;0.0167214;0.24;999;0.230014;S;9.95937;0
35;2;S;TRUE;1.14969;0.00263796;0.25;0.225474;999;S;9.95937;0.137056
35;2;S;TRUE;1.14969;0.016973;0.25;999;0.240015;S;9.95937;0
35;2;S;TRUE;1.14969;0.00275674;0.26;0.236009;999;S;9.95937;0.137056
35;2;S;TRUE;1.14969;0.0163938;0.26;999;0.250014;S;9.95937;0.0395647
35;2;S;TRUE;1.14969;0.00252836;0.27;0.245429;999;S;9.95937;0.148037
35;2;S;TRUE;1.14969;0.016973;0.27;999;0.260015;S;9.95937;0.0395647
35;2;S;TRUE;1.14969;0.00263796;0.28;0.255785;999;S;9.95937;0.142652
35;2;S;TRUE;1.14969;0.0165692;0.28;999;0.270014;S;9.95937;0.0559529
35;2;S;TRUE;1.14969;0.00263796;0.29;0.265877;999;S;9.95937;0.137056
35;2;S;TRUE;1.14969;0.0164813;0.29;999;0.280014;S;9.95937;0
35;2;S;TRUE;1.14969;0.00267721;0.3;0.275903;999;S;9.95937;0.137056
35;2;S;TRUE;1.14969;0.0164704;0.3;999;0.290013;S;9.95937;0
35;2;S;TRUE;1.14969;0.00275674;0.31;0.285883;999;S;9.95937;0.142652
35;2;S;TRUE;1.14969;0.0164813;0.31;999;0.300014;S;9.95937;0
35;2;S;TRUE;1.14969;0.00263796;0.32;0.295746;999;S;9.95937;0.148037
35;2;S;TRUE;1.14969;0.016645;0.32;999;0.310013;S;9.95937;0.0559529
35;2;S;TRUE;1.14969;0.00275674;0.33;0.305888;999;S;9.95937;0.148037
35;2;S;TRUE;1.14969;0.0165197;0.33;999;0.320014;S;9.95937;0
35;2;S;TRUE;1.14969;0.00263796;0.34;0.315833;999;S;9.95937;0.142652
35;2;S;TRUE;1.14969;0.0165575;0.34;999;0.330014;S;9.95937;0
35;2;S;TRUE;1.14969;0.00275674;0.35;0.325827;999;S;9.95937;0.137056
35;2;S;TRUE;1.14969;0.0165957;0.35;999;0.340013;S;9.95937;0.0395647
35;2;S;TRUE;1.14969;0.00287579;0.36;0.335822;999;S;9.95937;0.142652
35;2;S;TRUE;1.14969;0.0165957;0.36;999;0.350013;S;9.95937;0
