testId;confId;B*_cf1;B*_cf4;B*_cf6;B*_cfx;MatchesShort;MatchesLong;ControlMatchShort;ControlMatchLong;C_rax1;C_rax2;C_rax3;C_rax4;C_rax5;C_rax6;C_cf1;C_cf4;C_cf6;C_cfx;CalcC_rax1;CalcC_rax2;CalcC_rax3;CalcC_rax4;CalcC_rax5;CalcC_rax6;CalcC_cf1;CalcC_cf4;CalcC_cf6;CalcC_cfx;PathL_rax1;PathL_rax2;PathL_rax3;PathL_rax4;PathL_rax5;PathL_rax6
145;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;44.9994;29.713;-64.4557;135;8.45796;-0.000851535;0;1;-1;0;44.9995;29.7134;-64.4557;134.999;8.4579;-0.000528142;0;1;-1;0;44.9995;29.7134;-64.4557;134.999;8.4579;-0.000527535
147;6;0;4;0;0;TRUE;FALSE;TRUE;FALSE;89.999;47.7419;2.23671;225.001;15.5718;-89.9996;0;2;-1;0;90.0005;47.7425;2.23639;225.001;15.5718;-89.9995;1;2;-1;0;90.0005;47.7425;2.23639;225.001;15.5718;-89.9995
148;7;0;-4;4;0;TRUE;FALSE;TRUE;FALSE;-89.9997;-46.1062;-10.8999;-180.001;39.64;269.999;-1;-3;2;0;-90.0006;-46.1055;-10.8997;-180.001;39.6399;269.999;-2;-3;2;0;-90.0006;-46.1055;-10.8997;-180.001;39.6399;269.999
150;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;44.9994;58.0033;-4.90886;179.999;20.2228;-180.001;0;1;-3;0;44.9992;58.0041;-4.9089;179.999;20.2228;-180.001;0;1;-3;0;44.9992;58.0041;-4.90891;179.999;20.2228;-180.001
150;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;44.9999;58.003;-4.90879;179.999;20.2229;179.999;0;1;1;0;44.9992;58.0041;-4.9089;179.999;20.2228;179.999;0;1;1;0;44.9992;58.0041;-4.90891;179.999;20.2228;179.999
153;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;89.9987;7.16188;-27.7805;134.999;23.788;-180.001;0;1;-3;0;89.9991;7.16147;-27.781;134.999;23.788;-180.001;0;1;-3;0;89.9991;7.16147;-27.781;134.999;23.788;-180.001
154;1;0;-4;-4;0;FALSE;TRUE;FALSE;FALSE;135;-14.5701;-23.4129;-180;27.5948;-225;1;-2;-3;0;135;-14.5701;-23.4129;-180;27.5948;-225;1;-2;-3;0;9E+9;9E+9;9E+9;9E+9;9E+9;9E+9
159;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-45.0005;26.2636;17.499;-45.0005;9.1464;89.9995;-1;-1;0;0;-45.0005;26.2636;17.499;-45.0005;9.1464;89.9995;-1;-1;0;0;-45.0005;26.2636;17.499;-45.0005;9.1464;89.9995
167;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;90.0025;-53.503;-2.69116;-134.999;17.522;-44.9999;1;-2;-1;0;90.0006;-53.5032;-2.69113;-134.999;17.5219;-44.9994;1;-2;-1;0;90.0006;-53.5032;-2.69113;-134.999;17.5219;-44.9994
167;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;90.0023;-53.503;-2.69108;-134.999;17.5219;315;1;-2;3;0;90.0006;-53.5032;-2.69113;-134.999;17.5219;315.001;1;-2;3;0;90.0006;-53.5032;-2.69113;-134.999;17.5219;315.001
168;4;0;-4;0;0;TRUE;FALSE;FALSE;FALSE;-45.0007;-5.56593;-49.6418;-270.001;57.1288;179.999;-1;-4;1;0;-45.0007;-5.56475;-49.6414;-270.001;57.1288;179.999;-1;-4;1;0;9E+9;9E+9;9E+9;9E+9;9E+9;9E+9
168;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;-45.0011;-5.5654;-49.6418;89.9991;57.1289;179.999;-1;0;1;0;-45.0007;-5.56475;-49.6414;89.9993;57.1288;179.999;-1;0;1;0;-45.0007;-5.56475;-49.6414;89.9993;57.1288;179.999
171;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;-90.0007;51.8172;-20.37;135;30.7207;90.0007;-2;1;1;0;-89.9996;51.8186;-20.3699;135;30.7205;90.0004;-1;1;1;0;-89.9996;51.8186;-20.3699;135;30.7205;90.0004
174;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;135.001;16.7821;-61.0556;-224.999;23.8649;180.001;1;-3;2;0;135.001;16.7821;-61.0556;-224.999;23.8649;180.001;1;-3;2;0;135.001;16.7821;-61.0556;-224.999;23.8649;180.001
174;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;135.001;16.7821;-61.0556;135.001;23.8649;180.001;1;1;2;0;135.001;16.7821;-61.0556;135.001;23.8649;180.001;1;1;2;0;135.001;16.7821;-61.0556;135.001;23.8649;180.001
176;4;0;-4;0;0;FALSE;TRUE;FALSE;TRUE;44.9987;41.8632;-44.7935;-180.001;40.0519;45;0;-3;0;0;44.9997;41.8647;-44.7932;-180;40.0519;44.9997;0;-3;0;0;44.9997;41.8647;-44.7932;-180;40.0519;44.9997
177;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-89.9983;9.40199;-43.8611;180.001;49.2734;-314.999;-1;2;-4;0;-89.9993;9.40275;-43.8609;180.001;49.2734;-314.999;-1;2;-4;0;-89.9993;9.40275;-43.8609;180.001;49.2734;-314.999
177;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;-89.9984;9.40221;-43.861;180.001;49.2734;45.0006;-1;2;0;0;-89.9993;9.40275;-43.8609;180.001;49.2734;45.0007;-1;2;0;0;-89.9993;9.40275;-43.8609;180.001;49.2734;45.0007
178;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;89.9996;7.11313;-16.8669;90;18.0035;-225;0;0;-3;0;89.9999;7.11386;-16.8667;89.9999;18.0035;-225;0;0;-3;0;89.9999;7.11386;-16.8667;89.9999;18.0035;-225
179;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;45.0011;11.4894;28.7782;-90.0005;28.0471;44.9997;0;-2;0;0;44.9996;11.4902;28.7783;-90.0004;28.0471;44.9996;0;-2;0;0;44.9996;11.4902;28.7783;-90.0004;28.0471;44.9996
180;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-45.0008;35.2279;-79.3653;-225.001;29.5762;44.9989;-1;-3;0;0;-45.0009;35.2287;-79.3652;-225.001;29.5761;44.9991;-1;-3;0;0;-45.0009;35.2287;-79.3651;-225.001;29.5761;44.9991
180;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;-45.0008;35.2282;-79.3653;134.999;29.5762;44.999;-1;1;0;0;-45.0009;35.2287;-79.3652;134.999;29.5761;44.9991;-1;1;0;0;-45.0009;35.2287;-79.3651;134.999;29.5761;44.9991
182;4;0;-4;0;0;FALSE;TRUE;FALSE;TRUE;90.001;-19.7375;31.1788;-270;13.173;135;1;-3;1;0;90.0001;-19.7375;31.1786;-270;13.173;135;1;-3;1;0;90.0001;-19.7375;31.1786;-270;13.173;135
182;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;90.0007;-19.7374;31.1787;90.0001;13.173;135;1;1;1;0;90.0001;-19.7375;31.1786;90.0001;13.173;135;1;1;1;0;90.0001;-19.7375;31.1786;90.0001;13.173;135
183;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;45.0003;-18.2617;-31.8357;-44.9998;23.5646;-180;0;-1;-2;0;45.0002;-18.2617;-31.8357;-44.9998;23.5646;-180;0;-1;-2;0;45.0002;-18.2617;-31.8357;-44.9998;23.5646;-180
184;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;89.9996;-3.81451;-69.6414;-269.999;21.6748;-134.999;0;-3;-2;0;90.0005;-3.81414;-69.6412;-270;21.6749;-134.999;1;-3;-2;0;90.0005;-3.81414;-69.6412;-270;21.6749;-134.999
184;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;90.0005;-3.81415;-69.6412;90.0004;21.6749;-134.999;1;1;-2;0;90.0005;-3.81414;-69.6412;90.0004;21.6749;-134.999;1;1;-2;0;90.0005;-3.81414;-69.6412;90.0004;21.6749;-134.999
187;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;0.00322026;22.3731;20.9355;-225;20.2338;-270;0;-3;-3;0;0.000328933;22.3743;20.9348;-225;20.2338;-270;0;-3;-3;0;0.000328796;22.3743;20.9348;-225;20.2338;-270
188;1;0;-4;-4;0;FALSE;TRUE;FALSE;TRUE;-0.000359757;30.8743;-29.5703;-225;27.3;-135;-1;-3;-2;0;-0.000414314;30.8744;-29.5703;-225;27.3;-135;-1;-3;-2;0;-0.000414301;30.8744;-29.5703;-225;27.3;-135
188;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-0.000711128;30.8743;-29.57;-225;27.3;225;-1;-3;2;0;-0.000414314;30.8744;-29.5703;-225;27.3;225;-1;-3;2;0;-0.000414339;30.8744;-29.5703;-225;27.3;225
189;4;0;-4;0;0;FALSE;TRUE;FALSE;TRUE;-90.0008;59.2309;-35.2001;-135.001;6.5041;179.999;-2;-2;1;0;-90.0009;59.2309;-35.2001;-135.001;6.5041;179.999;-2;-2;1;0;-90.0009;59.2309;-35.2001;-135.001;6.5041;179.999
189;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-90.0001;59.2306;-35.2;224.999;6.5041;179.999;-2;2;1;0;-90.0009;59.2309;-35.2001;224.999;6.5041;179.999;-2;2;1;0;-90.0009;59.2309;-35.2001;224.999;6.5041;179.999
190;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-134.999;-35.8257;-26.317;180.001;2.67526;-269.999;-2;2;-3;0;-134.999;-35.8257;-26.317;180.001;2.67526;-269.999;-2;2;-3;0;-134.999;-35.8257;-26.317;180.001;2.67526;-269.999
190;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;-134.999;-35.8257;-26.317;180.001;2.67526;90.0006;-2;2;1;0;-134.999;-35.8257;-26.317;180.001;2.67526;90.0006;-2;2;1;0;-134.999;-35.8257;-26.317;180.001;2.67526;90.0006
193;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;-0.000672957;41.6987;3.39505;0.000473789;33.8883;225;-1;0;2;0;0.000302251;41.6999;3.39487;0.000301556;33.8884;225;0;0;2;0;0.000302227;41.6999;3.39487;0.000302168;33.8884;225
194;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;44.998;46.3618;34.8204;-89.9993;46.9686;45.0008;0;-1;0;0;45.0005;46.3619;34.8207;-89.9995;46.968;45.0005;0;-1;0;0;45.0005;46.3619;34.8207;-89.9995;46.968;45.0005
195;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;89.9981;7.86857;45.5891;45.0007;9.68624;135;0;0;1;0;90.0002;7.86828;45.5883;45.0002;9.68657;135;1;0;1;0;90.0002;7.86828;45.5883;45.0002;9.68657;135
196;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;45.0006;12.5189;-42.8253;-135;4.21703;-135;0;-2;-2;0;44.9997;12.5193;-42.8254;-135;4.21704;-135;0;-2;-2;0;44.9997;12.5193;-42.8254;-135;4.21705;-135
196;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;44.9997;12.5193;-42.8254;225;4.21704;-135;0;2;-2;0;44.9997;12.5193;-42.8254;225;4.21704;-135;0;2;-2;0;44.9997;12.5193;-42.8254;225;4.21705;-135
197;7;0;-4;4;0;TRUE;FALSE;TRUE;FALSE;-89.9976;-24.0996;-43.3296;-179.999;35.194;360.001;-1;-2;4;0;-89.999;-24.0992;-43.3293;-179.999;35.1939;360.001;-1;-2;4;0;-89.999;-24.0992;-43.3293;-179.999;35.1939;360.001
197;8;0;0;4;0;FALSE;TRUE;FALSE;TRUE;-89.9973;-24.0996;-43.3295;180.001;35.1939;360.001;-1;2;4;0;-89.999;-24.0992;-43.3293;180.001;35.1939;360.001;-1;2;4;0;-89.999;-24.0992;-43.3293;180.001;35.1939;360.001
200;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;45.0011;-37.2432;-25.837;134.999;48.788;-135.001;0;1;-2;0;44.9994;-37.243;-25.837;134.999;48.7881;-135.001;0;1;-2;0;44.9994;-37.243;-25.837;134.999;48.7881;-135.001
200;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;45.002;-37.2432;-25.8368;134.999;48.7881;224.999;0;1;2;0;44.9994;-37.243;-25.837;134.999;48.7881;224.999;0;1;2;0;44.9994;-37.243;-25.837;134.999;48.7881;224.999
201;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;0.00042635;-13.2237;-34.9071;-225;53.2781;90.0008;0;-3;1;0;0.000501121;-13.2224;-34.9065;-224.999;53.278;90.0005;0;-3;1;0;0.00050161;-13.2224;-34.9065;-224.999;53.278;90.0005
202;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;45.0006;-0.272844;3.66068;-269.999;2.47932;-224.999;0;-3;-3;0;45.0006;-0.272835;3.66069;-269.999;2.47932;-224.999;0;-3;-3;0;45.0006;-0.272835;3.66069;-269.999;2.47932;-224.999
206;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-45.0027;-55.8218;14.8209;-225;47.4736;89.9997;-1;-3;0;0;-45.0006;-55.8214;14.821;-225.001;47.4734;89.9994;-1;-3;0;0;-45.0006;-55.8214;14.821;-225.001;47.4734;89.9994
208;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;-45.0008;-44.6078;-9.04695;-89.999;43.5896;-269.999;-1;-1;-3;0;-44.9991;-44.6077;-9.04692;-89.9991;43.5896;-269.999;-1;-1;-3;0;-44.9991;-44.6077;-9.04692;-89.9991;43.5896;-269.999
208;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-45.0004;-44.6078;-9.04695;-89.999;43.5895;90.0008;-1;-1;1;0;-44.9991;-44.6077;-9.04692;-89.9991;43.5896;90.0008;-1;-1;1;0;-44.9991;-44.6077;-9.04692;-89.9991;43.5896;90.0008
210;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-45.0021;56.1934;-10.5582;135;34.4523;-0.000411398;-1;1;-1;0;-45.0004;56.195;-10.5585;135;34.4523;-0.00042782;-1;1;-1;0;-45.0004;56.195;-10.5585;135;34.4523;-0.000428036
210;8;0;0;4;0;FALSE;TRUE;FALSE;TRUE;-45.0022;56.194;-10.5583;134.999;34.4526;360;-1;1;3;0;-45.0004;56.195;-10.5585;135;34.4523;360;-1;1;3;0;-45.0004;56.195;-10.5585;135;34.4523;360
211;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;-89.9988;56.4914;-63.9201;-44.9995;9.82022;45.0009;-1;-1;0;0;-89.9993;56.4916;-63.9201;-44.9993;9.82024;45.0008;-1;-1;0;0;-89.9993;56.4916;-63.9201;-44.9993;9.82025;45.0007
212;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;-0.00114898;-10.9813;11.6709;-0.000506217;32.0738;-135.001;-1;-1;-2;0;-0.000526662;-10.9812;11.6709;-0.000526567;32.0737;-135.001;-1;-1;-2;0;-0.000526662;-10.9812;11.6709;-0.000526567;32.0737;-135.001
213;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;-45.0008;-28.0105;30.1193;-90.0009;21.316;-360.001;-1;-2;-5;0;-45.0009;-28.0105;30.1193;-90.0009;21.316;-360.001;-1;-2;-5;0;-45.0009;-28.0105;30.1193;-90.0009;21.316;-360.001
213;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-45.0008;-28.0105;30.1193;-90.0009;21.316;-0.000894221;-1;-2;-1;0;-45.0009;-28.0105;30.1193;-90.0009;21.316;-0.000893146;-1;-2;-1;0;-45.0009;-28.0105;30.1193;-90.0009;21.316;-0.00089885
217;1;0;-4;-4;0;FALSE;TRUE;FALSE;TRUE;89.9998;-49.3905;35.2294;-180;23.7385;-315;0;-3;-4;0;89.9998;-49.3905;35.2294;-180;23.7385;-315;0;-3;-4;0;89.9998;-49.3905;35.2294;-180;23.7385;-315
217;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;89.9993;-49.39;35.2298;180;23.7384;-315;0;1;-4;0;89.9998;-49.3905;35.2294;180;23.7385;-315;0;1;-4;0;89.9998;-49.3905;35.2294;180;23.7385;-315
223;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-89.9987;30.6648;-75.6241;-90;8.62452;-269.999;-1;-1;-3;0;-89.9995;30.6656;-75.624;-89.9993;8.62453;-270;-1;-1;-3;0;-89.9995;30.6656;-75.624;-89.9995;8.62453;-269.999
223;3;0;4;-4;0;FALSE;TRUE;FALSE;TRUE;-89.9991;30.6654;-75.6241;270;8.62453;-269.999;-1;3;-3;0;-89.9995;30.6656;-75.624;270.001;8.62453;-270;-1;3;-3;0;-89.9995;30.6656;-75.624;270.001;8.62453;-269.999
226;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-89.9998;-6.13607;-48.2925;-89.9999;24.0956;-270;-1;-1;-3;0;-89.9998;-6.13605;-48.2925;-89.9999;24.0956;-270;-1;-1;-3;0;-89.9998;-6.13605;-48.2925;-89.9999;24.0956;-270
226;3;0;4;-4;0;FALSE;TRUE;FALSE;TRUE;-90.0001;-6.13635;-48.2924;270;24.0955;-270;-2;3;-3;0;-89.9998;-6.13605;-48.2925;270;24.0956;-270;-1;3;-3;0;-89.9998;-6.13605;-48.2925;270;24.0956;-270
227;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-134.998;9.53392;-18.7118;-134.999;44.5931;-89.9994;-2;-2;-1;0;-134.999;9.53459;-18.7115;-134.999;44.593;-89.9993;-2;-2;-1;0;-134.999;9.53459;-18.7115;-134.999;44.593;-89.9993
228;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-45.001;-53.3787;46.1913;224.999;1.86407;224.999;-1;2;2;0;-45.0009;-53.3787;46.1913;224.999;1.86407;224.999;-1;2;2;0;-45.0009;-53.3787;46.1913;224.999;1.86407;224.999
231;9;0;4;4;0;TRUE;FALSE;TRUE;FALSE;-134.999;-6.15489;-74.6284;270;23.8191;225;-2;3;2;0;-135;-6.15434;-74.6282;270;23.8191;225;-2;3;2;0;-135;-6.15434;-74.6282;270;23.8191;225
233;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;90.0001;-16.2184;-9.14187;-89.9992;44.7377;90.0008;1;-1;1;0;90.0008;-16.2181;-9.14212;-89.9992;44.7377;90.0008;1;-1;1;0;90.0008;-16.2181;-9.14212;-89.9992;44.7377;90.0008
233;6;0;4;0;0;FALSE;TRUE;FALSE;TRUE;90.0007;-16.2182;-9.1421;270.001;44.7377;90.0008;1;3;1;0;90.0008;-16.2181;-9.14212;270.001;44.7377;90.0008;1;3;1;0;90.0008;-16.2181;-9.14212;270.001;44.7377;90.0008
234;4;0;-4;0;0;TRUE;FALSE;FALSE;FALSE;-44.9984;-10.5128;-54.5175;-224.999;11.9792;90.0006;-1;-3;1;0;-44.9993;-10.5124;-54.5173;-224.999;11.9791;90.0007;-1;-3;1;0;9E+9;9E+9;9E+9;9E+9;9E+9;9E+9
235;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-45.0002;-19.3539;-9.77373;-225;49.2862;45;-1;-3;0;0;-45.0001;-19.353;-9.77293;-225;49.2862;44.9999;-1;-3;0;0;-45.0001;-19.353;-9.77293;-225;49.2862;44.9999
235;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;-45.0002;-19.353;-9.77298;135;49.2862;44.9999;-1;1;0;0;-45.0001;-19.353;-9.77293;135;49.2862;44.9999;-1;1;0;0;-45.0001;-19.353;-9.77293;135;49.2862;44.9999
239;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-0.00184819;38.3367;-20.8576;-90.0005;27.9281;224.999;-1;-2;2;0;-0.000621176;38.338;-20.8579;-90.0006;27.9281;224.999;-1;-2;2;0;-0.000621274;38.338;-20.8579;-90.0006;27.9281;224.999
240;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;-89.9968;-11.2563;-71.716;180;26.9028;360.001;-1;2;4;0;-89.9992;-11.2558;-71.7161;180.001;26.9027;360.001;-1;2;4;0;-89.9992;-11.2558;-71.7161;180.001;26.9027;360.001
243;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;45.0018;30.6902;-37.1719;45.0004;53.3659;-315;0;0;-4;0;45.0003;30.6912;-37.1718;45.0003;53.3659;-315;0;0;-4;0;45.0003;30.6912;-37.1718;45.0003;53.3659;-315
243;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;45.0013;30.6906;-37.1719;45.0003;53.3659;45.0002;0;0;0;0;45.0003;30.6912;-37.1718;45.0003;53.3659;45.0003;0;0;0;0;45.0003;30.6912;-37.1718;45.0003;53.3659;45.0003
244;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;0.00179784;25.4462;40.3075;90.0005;57.0996;-360;0;1;-4;0;0.000466448;25.4469;40.3076;90.0005;57.0995;-360;0;1;-4;0;0.00046656;25.4469;40.3076;90.0005;57.0995;-360
251;1;0;-4;-4;0;FALSE;TRUE;FALSE;TRUE;44.9986;16.3316;37.8005;-180.001;4.587;-270.001;0;-3;-4;0;44.9991;16.3317;37.8002;-180.001;4.58693;-270.001;0;-3;-4;0;44.9991;16.3317;37.8002;-180.001;4.58693;-270.001
251;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;44.9991;16.3317;37.8002;179.999;4.58693;-270.001;0;1;-4;0;44.9991;16.3317;37.8002;179.999;4.58693;-270.001;0;1;-4;0;44.9991;16.3317;37.8002;179.999;4.58693;-270.001
252;4;0;-4;0;0;FALSE;TRUE;FALSE;TRUE;90.0003;-43.7397;24.7794;-224.999;35.0145;-134.999;1;-3;-2;0;90.001;-43.7397;24.7792;-224.999;35.0145;-134.999;1;-3;-2;0;90.001;-43.7397;24.7792;-224.999;35.0145;-134.999
252;7;0;-4;4;0;TRUE;FALSE;TRUE;FALSE;90.0003;-43.7398;24.7793;-224.999;35.0145;225.001;1;-3;2;0;90.001;-43.7397;24.7792;-224.999;35.0145;225.001;1;-3;2;0;90.001;-43.7397;24.7792;-224.999;35.0145;225.001
253;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;90.0013;52.2277;-12.1811;-45;17.218;-134.999;1;-1;-2;0;90.0004;52.2288;-12.1812;-44.9996;17.2179;-135;1;-1;-2;0;90.0004;52.2288;-12.1812;-44.9996;17.2179;-135
256;7;0;-4;4;0;FALSE;TRUE;FALSE;TRUE;134.999;-50.5734;11.0282;-270.001;1.89337;359.999;1;-4;3;0;134.999;-50.5734;11.0282;-270.001;1.89337;359.999;1;-4;3;0;134.999;-50.5734;11.0282;-270.001;1.89337;359.999
257;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;135.001;-33.728;47.532;-134.999;45.1149;315.001;1;-2;3;0;135.001;-33.7272;47.5323;-134.999;45.1149;315.001;1;-2;3;0;135.001;-33.7272;47.5323;-134.999;45.1149;315.001
258;4;0;-4;0;0;FALSE;TRUE;FALSE;TRUE;45.0004;-8.37439;38.209;-180.001;51.9046;134.999;0;-3;1;0;44.9992;-8.37367;38.2089;-180.001;51.9047;134.999;0;-3;1;0;44.9992;-8.37367;38.2089;-180.001;51.9047;134.999
259;6;0;4;0;0;TRUE;FALSE;TRUE;FALSE;-44.9991;50.7963;-69.9665;225;40.6983;0.00036931;-1;2;0;0;-44.9997;50.7968;-69.9664;225;40.6983;0.00030483;-1;2;0;0;-44.9997;50.7968;-69.9664;225;40.6983;0.000313224
260;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;89.9989;-30.611;-20.5565;89.9999;5.96944;-180;0;0;-3;0;89.9998;-30.6107;-20.5563;89.9999;5.96942;-180;0;0;-3;0;89.9998;-30.6107;-20.5563;89.9999;5.96942;-180
260;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;89.9992;-30.6109;-20.5565;89.9998;5.96941;180;0;0;1;0;89.9998;-30.6107;-20.5563;89.9999;5.96942;180;0;0;1;0;89.9998;-30.6107;-20.5563;89.9999;5.96942;180
261;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;-45;34.686;-28.4199;-90.0002;43.2582;-135;-1;-2;-2;0;-45.0003;34.6867;-28.4198;-90.0003;43.2582;-135;-1;-2;-2;0;-45.0003;34.6867;-28.4198;-90.0003;43.2582;-135
261;3;0;4;-4;0;TRUE;FALSE;TRUE;FALSE;-44.9996;34.6859;-28.4198;270;43.2582;-135;-1;2;-2;0;-45.0003;34.6867;-28.4198;270;43.2582;-135;-1;2;-2;0;-45.0003;34.6867;-28.4198;270;43.2582;-135
262;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-45.0001;-27.6845;-19.0963;-0.000148252;17.4615;135;-1;-1;1;0;-45.0001;-27.6846;-19.0963;-0.000145985;17.4615;135;-1;-1;1;0;-45.0001;-27.6846;-19.0963;-0.000140073;17.4615;135
263;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-45.0002;33.2791;-3.52844;-180;38.263;-0.00018889;-1;-3;-1;0;-45.0001;33.2804;-3.52825;-180;38.2629;-0.000125738;-1;-3;-1;0;-45.0001;33.2804;-3.52825;-180;38.2629;-0.000126925
265;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;89.9981;-9.53905;-49.4829;134.999;22.5208;-45.0008;0;1;-1;0;89.9991;-9.53826;-49.4827;134.999;22.5208;-45.0009;0;1;-1;0;89.9991;-9.53825;-49.4827;134.999;22.5208;-45.0009
266;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;90.0005;3.20933;37.2129;180.001;36.4593;225.001;1;2;2;0;90.0006;3.20994;37.2131;180.001;36.4592;225.001;1;2;2;0;90.0006;3.20994;37.2131;180.001;36.4592;225.001
269;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;89.9999;31.9507;34.5192;-134.999;2.16256;-89.9995;0;-2;-1;0;90.0006;31.9511;34.5192;-134.999;2.16254;-89.9993;1;-2;-1;0;90.0006;31.9511;34.5192;-134.999;2.16254;-89.9993
269;6;0;4;0;0;FALSE;TRUE;FALSE;TRUE;90.0004;31.951;34.5192;225;2.16254;-89.9992;1;2;-1;0;90.0006;31.9511;34.5192;225.001;2.16254;-89.9993;1;2;-1;0;90.0006;31.9511;34.5192;225.001;2.16254;-89.9993
271;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;44.9999;-43.4691;38.7722;-270;23.332;-270;0;-3;-3;0;45.0004;-43.4687;38.7722;-270;23.332;-270;0;-3;-3;0;45.0004;-43.4687;38.7722;-270;23.332;-270
274;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-90.0001;8.11277;34.8086;180.001;47.4313;-269.999;-2;2;-3;0;-89.9993;8.11366;34.8088;180.001;47.4313;-269.999;-1;2;-3;0;-89.9993;8.11366;34.8088;180.001;47.4313;-269.999
276;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;44.9991;-46.8634;-2.4605;-225.001;16.1046;135;0;-3;1;0;44.9995;-46.8636;-2.46102;-225.001;16.1046;135;0;-3;1;0;44.9995;-46.8636;-2.46102;-225.001;16.1046;135
277;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-0.00072071;17.1954;-3.25061;44.9992;12.4808;-135.001;-1;0;-2;0;-0.000932719;17.196;-3.25053;44.9991;12.4808;-135.001;-1;0;-2;0;-0.0009327;17.196;-3.25053;44.9991;12.4809;-135.001
278;7;0;-4;4;0;FALSE;TRUE;FALSE;TRUE;-134.999;-8.16189;-66.7611;-179.999;11.7448;315.001;-2;-2;3;0;-134.999;-8.16126;-66.7608;-179.999;11.7447;315.001;-2;-2;3;0;-134.999;-8.16126;-66.7608;-179.999;11.7447;315.001
