testId;confId;branch S/L;CfxOK;PathLenth;PathDist;RatioPath;RatioRot;FoundBranch;RotLength;Rotdist
1;5;S;TRUE;1388.9;0.062303;0.179643;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.00504771;0;0.179999;S;164.098;0
1;5;S;TRUE;1388.9;0.059392;0.189644;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.0049413;0;0.189999;S;164.098;0
1;5;S;TRUE;1388.9;0.0567039;0.199645;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.0050191;0;0.199999;S;164.098;0
1;5;S;TRUE;1388.9;0.0538571;0.209647;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.00491023;0;0.209999;S;164.098;0
1;5;S;TRUE;1388.9;0.0514728;0.219649;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.00489434;0;0.219999;S;164.098;0
1;5;S;TRUE;1388.9;0.0489268;0.22965;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.00490776;0;0.229999;S;164.098;0
1;5;S;TRUE;1388.9;0.0470882;0.239652;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.00474516;0;0.239999;S;164.098;0
1;5;S;TRUE;1388.9;0.0451499;0.249654;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.00473416;0;0.249999;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.0432773;0.259656;0;S;164.098;0
1;5;S;TRUE;1388.9;0.0046611;0;0.259999;S;164.098;0
1;5;S;TRUE;1388.9;0.0417572;0.269658;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.00476631;0;0.269999;S;164.098;0
1;5;S;TRUE;1388.9;0.0402723;0.27966;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.00452906;0;0.279999;S;164.098;0
1;5;S;TRUE;1388.9;0.0391113;0.289662;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.00444217;0;0.289999;S;164.098;0
1;5;S;TRUE;1388.9;0.0378722;0.299664;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.0045134;0;0.299999;S;164.098;0
1;5;S;TRUE;1388.9;0.0368819;0.309667;0;S;164.098;0
1;5;S;TRUE;1388.9;0.00435707;0;0.309999;S;164.098;0
1;5;S;TRUE;1388.9;0.03602;0.31967;0;S;164.098;0
1;5;S;TRUE;1388.9;0.00429377;0;0.319999;S;164.098;0
1;5;S;TRUE;1388.9;0.0352268;0.329672;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.00435066;0;0.329999;S;164.098;0
1;5;S;TRUE;1388.9;0.0348008;0.339675;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.00422963;0;0.339999;S;164.098;0
1;5;S;TRUE;1388.9;0.0342386;0.349678;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.00417589;0;0.349999;S;164.098;0
1;5;S;TRUE;1388.9;0.0340735;0.359681;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.00406514;0;0.359999;S;164.098;0
1;5;S;TRUE;1388.9;0.0338932;0.369684;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.00399407;0;0.369999;S;164.098;0
1;5;S;TRUE;1388.9;0.03376;0.379687;0;S;164.098;0
1;5;S;TRUE;1388.9;0.00390673;0;0.379999;S;164.098;0
1;5;S;TRUE;1388.9;0.0337343;0.389691;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.0038394;0;0.389999;S;164.098;0
1;5;S;TRUE;1388.9;0.0335977;0.399694;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.0037027;0;0.399999;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.0500435;0.40954;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.016984;0;0.409997;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.0502968;0.419545;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.0166232;0;0.419997;S;164.098;0
1;5;S;TRUE;1388.9;0.0509805;0.42955;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.0164256;0;0.429997;S;164.098;0
1;5;S;TRUE;1388.9;0.0512751;0.439555;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.0159441;0;0.439997;S;164.098;0
1;5;S;TRUE;1388.9;0.0516287;0.44956;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.0155174;0;0.449997;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.0517962;0.459566;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.0151375;0;0.459997;S;164.098;0
1;5;S;TRUE;1388.9;0.052084;0.469572;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.0147155;0;0.469997;S;164.098;0
1;5;S;TRUE;1388.9;0.0520541;0.479577;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.014175;0;0.479997;S;164.098;0
1;5;S;TRUE;1388.9;0.0509406;0.489584;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.0139242;0;0.489997;S;164.098;0
1;5;S;TRUE;1388.9;0.0498657;0.499591;0;S;164.098;0
1;5;S;TRUE;1388.9;0.0135635;0;0.499997;S;164.098;0
1;5;S;TRUE;1388.9;0.0492415;0.509597;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.0128476;0;0.509998;S;164.098;0
1;5;S;TRUE;1388.9;0.042738;0.519669;0;S;164.098;0
1;5;S;TRUE;1388.9;0.00606064;0;0.519999;S;164.098;0
1;5;S;TRUE;1388.9;0.0426324;0.529675;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.00576483;0;0.529999;S;164.098;0
1;5;S;TRUE;1388.9;0.0427654;0.539682;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.0051966;0;0.539999;S;164.098;0
1;5;S;TRUE;1388.9;0.0429986;0.549688;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.004866;0;0.549999;S;164.098;0
1;5;S;TRUE;1388.9;0.0433661;0.559694;0;S;164.098;0
1;5;S;TRUE;1388.9;0.00458699;0;0.559999;S;164.098;0
1;5;S;TRUE;1388.9;0.0444916;0.5697;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.00424139;0;0.569999;S;164.098;0
1;5;S;TRUE;1388.9;0.0452637;0.579706;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.00392955;0;0.579999;S;164.098;0
1;5;S;TRUE;1388.9;0.0461177;0.589712;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.0037431;0;0.589999;S;164.098;0
1;5;S;TRUE;1388.9;0.047275;0.599718;0;S;164.098;0
1;5;S;TRUE;1388.9;0.00352528;0;0.599999;S;164.098;0
1;5;S;TRUE;1388.9;0.0486056;0.609724;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.00342885;0;0.609999;S;164.098;0
1;5;S;TRUE;1388.9;0.0495378;0.619729;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.00328741;0;0.619999;S;164.098;0
1;5;S;TRUE;1388.9;0.0738974;0.629591;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.0143945;0;0.629997;S;164.098;0
1;5;S;TRUE;1388.9;0.0759204;0.639598;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.0138349;0;0.639997;S;164.098;0
1;5;S;TRUE;1388.9;0.0777658;0.649606;0;S;164.098;0
1;5;S;TRUE;1388.9;0.0133767;0;0.649997;S;164.098;0
1;5;S;TRUE;1388.9;0.079303;0.659613;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.0128586;0;0.659998;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.0811369;0.66962;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.0121245;0;0.669998;S;164.098;0
1;5;S;TRUE;1388.9;0.082376;0.679627;0;S;164.098;0
1;5;S;TRUE;1388.9;0.0116372;0;0.679998;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.0840403;0.689634;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.0110795;0;0.689998;S;164.098;0
1;5;S;TRUE;1388.9;0.0848477;0.699642;0;S;164.098;0
1;5;S;TRUE;1388.9;0.0103532;0;0.699998;S;164.098;0
1;5;S;TRUE;1388.9;0.0856558;0.70965;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.00957396;0;0.709998;S;164.098;0
1;5;S;TRUE;1388.9;0.0858537;0.719659;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.0087229;0;0.719998;S;164.098;0
1;5;S;TRUE;1388.9;0.0863925;0.729667;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.00797508;0;0.729999;S;164.098;0
1;5;S;TRUE;1388.9;0.0865915;0.739674;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.00719516;0;0.739999;S;164.098;0
1;5;S;TRUE;1388.9;0.0872598;0.749682;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.00657284;0;0.749999;S;164.098;0
1;5;S;TRUE;1388.9;0.0874604;0.759689;0;S;164.098;0
1;5;S;TRUE;1388.9;0.0060864;0;0.759999;S;164.098;0
1;5;S;TRUE;1388.9;0.0877914;0.769696;0;S;164.098;0
1;5;S;TRUE;1388.9;0.00535338;0;0.769999;S;164.098;0
1;5;S;TRUE;1388.9;0.0884615;0.779703;0;S;164.098;0
1;5;S;TRUE;1388.9;0.00496303;0;0.779999;S;164.098;0
1;5;S;TRUE;1388.9;0.088669;0.78971;0;S;164.098;0
1;5;S;TRUE;1388.9;0.00462097;0;0.789999;S;164.098;0
1;5;S;TRUE;1388.9;0.0892868;0.799716;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.00403986;0;0.799999;S;164.098;0
1;5;S;TRUE;1388.9;0.0898528;0.809722;0;S;164.098;0
1;5;S;TRUE;1388.9;0.0038684;0;0.809999;S;164.098;0
1;5;S;TRUE;1388.9;0.090648;0.819728;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.00356521;0;0.819999;S;164.098;0
1;5;S;TRUE;1388.9;0.0913928;0.829734;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.00346989;0;0.829999;S;164.098;0
1;5;S;TRUE;1388.9;0.0919352;0.839739;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.00339391;0;0.839999;S;164.098;0
1;5;S;TRUE;1388.9;0.135673;0.849604;0;S;164.098;0
1;5;S;TRUE;1388.9;0.0142563;0;0.849997;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.138057;0.859611;0;S;164.098;0.0559529
1;5;S;TRUE;1388.9;0.0136156;0;0.859997;S;164.098;0
1;5;S;TRUE;1388.9;0.142605;0.869619;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.0130531;0;0.869997;S;164.098;0
1;5;S;TRUE;1388.9;0.14794;0.879627;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.0126514;0;0.879997;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.153927;0.889634;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.0122807;0;0.889998;S;164.098;0
1;5;S;TRUE;1388.9;0.159012;0.899642;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.0115187;0;0.899998;S;164.098;0
1;5;S;TRUE;1388.9;0.162831;0.909648;0;S;164.098;0
1;5;S;TRUE;1388.9;0.0112735;0;0.909998;S;164.098;0
1;5;S;TRUE;1388.9;0.165288;0.919656;0;S;164.098;0
1;5;S;TRUE;1388.9;0.0106173;0;0.919998;S;164.098;0
1;5;S;TRUE;1388.9;0.16711;0.929663;0;S;164.098;0
1;5;S;TRUE;1388.9;0.00957863;0;0.929998;S;164.098;0
1;5;S;TRUE;1388.9;0.168589;0.939671;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.00884505;0;0.939998;S;164.098;0
1;5;S;TRUE;1388.9;0.169343;0.949678;0;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.00825127;0;0.949998;S;164.098;0.0395647
1;5;S;TRUE;1388.9;0.170435;0.959684;0;S;164.098;0
1;5;S;TRUE;1388.9;0.00768171;0;0.959998;S;164.098;0
1;5;S;TRUE;1388.9;0.171004;0.969691;0;S;164.098;0
1;5;S;TRUE;1388.9;0.00701665;0;0.969999;S;164.098;0
1;5;S;TRUE;1388.9;0.170755;0.979697;0;S;164.098;0
1;5;S;TRUE;1388.9;0.00641886;0;0.979999;S;164.098;0
1;5;S;TRUE;1388.9;0.17072;0.989703;0;S;164.098;0
1;5;S;TRUE;1388.9;0.00620521;0;0.989999;S;164.098;0
1;5;S;TRUE;1388.9;0.169659;0.999708;0;S;164.098;0
1;5;S;TRUE;1388.9;0.0053891;0;0.999999;S;164.098;0
1;6;L;TRUE;1388.9;0.2022;0.0093199;0;L;195.902;0.125115
1;6;L;TRUE;1388.9;1.90735E-6;0;0.01;L;195.902;0.0395647
1;6;L;TRUE;1388.9;0.194662;0.0193278;0;L;195.902;0.125115
1;6;L;TRUE;1388.9;9.53674E-6;0;0.02;L;195.902;0.0395647
1;6;L;TRUE;1388.9;0.187931;0.0293344;0;L;195.902;0.118694
1;6;L;TRUE;1388.9;3.8147E-6;0;0.03;L;195.902;0
1;6;L;TRUE;1388.9;0.18147;0.0393398;0;L;195.902;0.118694
1;6;L;TRUE;1388.9;7.62939E-6;0;0.04;L;195.902;0
1;6;L;TRUE;1388.9;0.175617;0.049344;0;L;195.902;0.131221
1;6;L;TRUE;1388.9;3.8147E-6;0;0.05;L;195.902;0
1;6;L;TRUE;1388.9;0.169954;0.0593468;0;L;195.902;0.118694
1;6;L;TRUE;1388.9;7.62939E-6;0;0.06;L;195.902;0
1;6;L;TRUE;1388.9;0.165866;0.0693423;0;L;195.902;0.118694
1;6;L;TRUE;1388.9;0;0;0.07;L;195.902;0
1;6;L;TRUE;1388.9;0.163978;0.0793242;0;L;195.902;0.118694
1;6;L;TRUE;1388.9;2.28882E-5;0;0.08;L;195.902;0
1;6;L;TRUE;1388.9;0.162629;0.0893021;0;L;195.902;0.131221
1;6;L;TRUE;1388.9;3.8147E-5;0;0.09;L;195.902;0.0395647
1;6;L;TRUE;1388.9;0.162331;0.0992766;0;L;195.902;0.131221
1;6;L;TRUE;1388.9;7.62939E-6;0;0.1;L;195.902;0
1;6;L;TRUE;1388.9;0.117088;0.109488;0;L;195.902;0.0969133
1;6;L;TRUE;1388.9;3.05176E-5;0;0.11;L;195.902;0.0395647
1;6;L;TRUE;1388.9;0.118402;0.119468;0;L;195.902;0.0969133
1;6;L;TRUE;1388.9;0;0;0.12;L;195.902;0
1;6;L;TRUE;1388.9;0.118761;0.129449;0;L;195.902;0.104678
1;6;L;TRUE;1388.9;0.00012302;0;0.13;L;195.902;0.0395647
1;6;L;TRUE;1388.9;0.118952;0.13943;0;L;195.902;0.104678
1;6;L;TRUE;1388.9;3.05176E-5;0;0.14;L;195.902;0
1;6;L;TRUE;1388.9;0.118984;0.149409;0;L;195.902;0.111906
1;6;L;TRUE;1388.9;1.52588E-5;0;0.15;L;195.902;0.0395647
1;6;L;TRUE;1388.9;0.118857;0.159386;0;L;195.902;0.111906
1;6;L;TRUE;1388.9;1.52588E-5;0;0.16;L;195.902;0
1;6;L;TRUE;1388.9;0.118838;0.169361;0;L;195.902;0.111906
1;6;L;TRUE;1388.9;0;0;0.17;L;195.902;0.0395647
1;6;L;TRUE;1388.9;0.122245;0.179331;0;L;195.902;0.131221
1;6;L;TRUE;1388.9;3.05176E-5;0;0.18;L;195.902;0
1;6;L;TRUE;1388.9;0.126244;0.189301;0;L;195.902;0.125115
1;6;L;TRUE;1388.9;0;0;0.19;L;195.902;0
1;6;L;TRUE;1388.9;0.0899423;0.199502;0;L;195.902;0.104678
1;6;L;TRUE;1388.9;1.52588E-5;0;0.2;L;195.902;0.0395647
1;6;L;TRUE;1388.9;0.0915199;0.209482;0;L;195.902;0.0969133
1;6;L;TRUE;1388.9;1.52588E-5;0;0.21;L;195.902;0.0395647
1;6;L;TRUE;1388.9;0.0930029;0.219463;0;L;195.902;0.104678
1;6;L;TRUE;1388.9;0.00012302;0;0.22;L;195.902;0
1;6;L;TRUE;1388.9;0.0945491;0.229442;0;L;195.902;0.104678
1;6;L;TRUE;1388.9;4.57764E-5;0;0.23;L;195.902;0
1;6;L;TRUE;1388.9;0.0963565;0.23942;0;L;195.902;0.118694
1;6;L;TRUE;1388.9;0.000136479;0;0.24;L;195.902;0
1;6;L;TRUE;1388.9;0.101746;0.249395;0;L;195.902;0.104678
1;6;L;TRUE;1388.9;0;0;0.25;L;195.902;0.0395647
1;6;L;TRUE;1388.9;0.109301;0.259367;0;L;195.902;0.111906
1;6;L;TRUE;1388.9;3.05176E-5;0;0.26;L;195.902;0
1;6;L;TRUE;1388.9;0.111532;0.269341;0;L;195.902;0.118694
1;6;L;TRUE;1388.9;3.05176E-5;0;0.27;L;195.902;0
1;6;L;TRUE;1388.9;0.113613;0.27932;0;L;195.902;0.125115
1;6;L;TRUE;1388.9;0;0;0.28;L;195.902;0
1;6;L;TRUE;1388.9;0.116263;0.289299;0;L;195.902;0.137056
1;6;L;TRUE;1388.9;3.05176E-5;0;0.29;L;195.902;0
1;6;L;TRUE;1388.9;0.119504;0.29928;0;L;195.902;0.131221
1;6;L;TRUE;1388.9;3.05176E-5;0;0.3;L;195.902;0
1;6;L;TRUE;1388.9;0.122762;0.309261;0;L;195.902;0.137056
1;6;L;TRUE;1388.9;0.00017531;0;0.31;L;195.902;0
1;6;L;TRUE;1388.9;0.127199;0.319242;0;L;195.902;0.148037
1;6;L;TRUE;1388.9;3.05176E-5;0;0.32;L;195.902;0
1;6;L;TRUE;1388.9;0.134033;0.329223;0;L;195.902;0.148037
1;6;L;TRUE;1388.9;0;0;0.33;L;195.902;0
1;6;L;TRUE;1388.9;0.106004;0.339434;0;L;195.902;0.118694
1;6;L;TRUE;1388.9;3.05176E-5;0;0.34;L;195.902;0
1;6;L;TRUE;1388.9;0.114518;0.349416;0;L;195.902;0.111906
1;6;L;TRUE;1388.9;0.00012207;0;0.35;L;195.902;0
1;6;L;TRUE;1388.9;0.11854;0.359402;0;L;195.902;0.111906
1;6;L;TRUE;1388.9;3.05176E-5;0;0.36;L;195.902;0
1;6;L;TRUE;1388.9;0.121655;0.369388;0;L;195.902;0.111906
1;6;L;TRUE;1388.9;0.00012207;0;0.37;L;195.902;0
1;6;L;TRUE;1388.9;0.124528;0.379376;0;L;195.902;0.125115
1;6;L;TRUE;1388.9;0.000125827;0;0.38;L;195.902;0
1;6;L;TRUE;1388.9;0.12691;0.389364;0;L;195.902;0.125115
1;6;L;TRUE;1388.9;0.000136479;0;0.39;L;195.902;0
1;6;L;TRUE;1388.9;0.129461;0.399354;0;L;195.902;0.125115
1;6;L;TRUE;1388.9;0.00012207;0;0.4;L;195.902;0
1;6;L;TRUE;1388.9;0.0918446;0.409552;0;L;195.902;0.0884693
1;6;L;TRUE;1388.9;0.00012207;0;0.41;L;195.902;0
1;6;L;TRUE;1388.9;0.0938988;0.419547;0;L;195.902;0.0884693
1;6;L;TRUE;1388.9;0.000136479;0;0.42;L;195.902;0
1;6;L;TRUE;1388.9;0.0961222;0.429543;0;L;195.902;0.0884693
1;6;L;TRUE;1388.9;0.000172633;0;0.43;L;195.902;0
1;6;L;TRUE;1388.9;0.0981914;0.439541;0;L;195.902;0.0884693
1;6;L;TRUE;1388.9;0.00012207;0;0.44;L;195.902;0
1;6;L;TRUE;1388.9;0.100152;0.449539;0;L;195.902;0.0884693
1;6;L;TRUE;1388.9;0;0;0.45;L;195.902;0.0395647
1;6;L;TRUE;1388.9;0.102246;0.459535;0;L;195.902;0.0969133
1;6;L;TRUE;1388.9;3.05176E-5;0;0.46;L;195.902;0
1;6;L;TRUE;1388.9;0.108274;0.469516;0;L;195.902;0.0969133
1;6;L;TRUE;1388.9;3.05176E-5;0;0.47;L;195.902;0
1;6;L;TRUE;1388.9;0.12348;0.479488;0;L;195.902;0.104678
1;6;L;TRUE;1388.9;0;0;0.48;L;195.902;0
1;6;L;TRUE;1388.9;0.0940633;0.489643;0;L;195.902;0.0791294
1;6;L;TRUE;1388.9;0;0;0.49;L;195.902;0.0395647
1;6;L;TRUE;1388.9;0.099064;0.49962;0;L;195.902;0.0791294
1;6;L;TRUE;1388.9;6.10352E-5;0;0.5;L;195.902;0
1;6;L;TRUE;1388.9;0.102656;0.509594;0;L;195.902;0.0884693
1;6;L;TRUE;1388.9;6.10352E-5;0;0.51;L;195.902;0.0395647
1;6;L;TRUE;1388.9;0.106974;0.519566;0;L;195.902;0.0791294
1;6;L;TRUE;1388.9;0;0;0.52;L;195.902;0
1;6;L;TRUE;1388.9;0.118521;0.529538;0;L;195.902;0.0969133
1;6;L;TRUE;1388.9;0.000244141;0;0.53;L;195.902;0
1;6;L;TRUE;1388.9;0.130656;0.539512;0;L;195.902;0.104678
1;6;L;TRUE;1388.9;0.00012207;0;0.54;L;195.902;0
1;6;L;TRUE;1388.9;0.0951899;0.54966;0;L;195.902;0.068528
1;6;L;TRUE;1388.9;6.10352E-5;0;0.55;L;195.902;0
1;6;L;TRUE;1388.9;0.0991047;0.559638;0;L;195.902;0.0791294
1;6;L;TRUE;1388.9;0;0;0.56;L;195.902;0
1;6;L;TRUE;1388.9;0.104708;0.569612;0;L;195.902;0.0791294
1;6;L;TRUE;1388.9;0.00012207;0;0.57;L;195.902;0
1;6;L;TRUE;1388.9;0.109612;0.579585;0;L;195.902;0.0791294
1;6;L;TRUE;1388.9;0;0;0.58;L;195.902;0
1;6;L;TRUE;1388.9;0.114877;0.589562;0;L;195.902;0.0791294
1;6;L;TRUE;1388.9;0;0;0.59;L;195.902;0
1;6;L;TRUE;1388.9;0.117226;0.599542;0;L;195.902;0.0969133
1;6;L;TRUE;1388.9;6.10352E-5;0;0.6;L;195.902;0
1;6;L;TRUE;1388.9;0.0827448;0.609681;0;L;195.902;0.068528
1;6;L;TRUE;1388.9;0;0;0.61;L;195.902;0
1;6;L;TRUE;1388.9;0.0856504;0.619662;0;L;195.902;0.0559529
1;6;L;TRUE;1388.9;0.000136479;0;0.62;L;195.902;0
1;6;L;TRUE;1388.9;0.0894327;0.629639;0;L;195.902;0.068528
1;6;L;TRUE;1388.9;0;0;0.63;L;195.902;0
1;6;L;TRUE;1388.9;0.0933946;0.639616;0;L;195.902;0.0791294
1;6;L;TRUE;1388.9;6.10352E-5;0;0.64;L;195.902;0
1;6;L;TRUE;1388.9;0.0967827;0.649597;0;L;195.902;0.0791294
1;6;L;TRUE;1388.9;0;0;0.65;L;195.902;0.0395647
1;6;L;TRUE;1388.9;0.100277;0.659579;0;L;195.902;0.0791294
1;6;L;TRUE;1388.9;0;0;0.66;L;195.902;0
1;6;L;TRUE;1388.9;0.0719661;0.669709;0;L;195.902;0.0559529
1;6;L;TRUE;1388.9;6.10352E-5;0;0.67;L;195.902;0
1;6;L;TRUE;1388.9;0.0761418;0.679692;0;L;195.902;0.0559529
1;6;L;TRUE;1388.9;0;0;0.68;L;195.902;0
1;6;L;TRUE;1388.9;0.0813176;0.689674;0;L;195.902;0.068528
1;6;L;TRUE;1388.9;0.000136479;0;0.69;L;195.902;0
1;6;L;TRUE;1388.9;0.0878921;0.699654;0;L;195.902;0.0791294
1;6;L;TRUE;1388.9;0;0;0.7;L;195.902;0
1;6;L;TRUE;1388.9;0.0935479;0.709637;0;L;195.902;0.068528
1;6;L;TRUE;1388.9;0;0;0.71;L;195.902;0
1;6;L;TRUE;1388.9;0.0991841;0.719622;0;L;195.902;0.0791294
1;6;L;TRUE;1388.9;0;0;0.72;L;195.902;0
1;6;L;TRUE;1388.9;0.104756;0.729608;0;L;195.902;0.0791294
1;6;L;TRUE;1388.9;0.00012207;0;0.73;L;195.902;0
1;6;L;TRUE;1388.9;0.0767027;0.73973;0;L;195.902;0.0559529
1;6;L;TRUE;1388.9;0.000244141;0;0.74;L;195.902;0
1;6;L;TRUE;1388.9;0.0822693;0.749718;0;L;195.902;0
1;6;L;TRUE;1388.9;0;0;0.75;L;195.902;0
1;6;L;TRUE;1388.9;0.0879777;0.759705;0;L;195.902;0.0791294
1;6;L;TRUE;1388.9;0.00012207;0;0.76;L;195.902;0
1;6;L;TRUE;1388.9;0.0941137;0.769692;0;L;195.902;0.0559529
1;6;L;TRUE;1388.9;0.00012207;0;0.77;L;195.902;0
1;6;L;TRUE;1388.9;0.10087;0.779678;0;L;195.902;0.0559529
1;6;L;TRUE;1388.9;6.10352E-5;0;0.78;L;195.902;0
1;6;L;TRUE;1388.9;0.10678;0.789667;0;L;195.902;0.0791294
1;6;L;TRUE;1388.9;0;0;0.79;L;195.902;0
1;6;L;TRUE;1388.9;0.112045;0.799658;0;L;195.902;0.068528
1;6;L;TRUE;1388.9;0;0;0.8;L;195.902;0
1;6;L;TRUE;1388.9;0.117524;0.80965;0;L;195.902;0.0791294
1;6;L;TRUE;1388.9;0.000244141;0;0.81;L;195.902;0
